order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,sls_price
SO57237,121,11900,2013-04-30,2013-05-07,2013-05-12,4.0,1,4.0
SO57237,110,11900,2013-04-30,2013-05-07,2013-05-12,35.0,1,35.0
SO57238,150,9025,2013-04-30,2013-05-07,2013-05-12,1120.0,1,1120.0
SO57238,109,9025,2013-04-30,2013-05-07,2013-05-12,35.0,1,35.0
SO57239,143,15843,2013-04-30,2013-05-07,2013-05-12,540.0,1,540.0
SO57240,144,239,2013-04-30,2013-05-07,2013-05-12,540.0,1,540.0
SO57240,102,239,2013-04-30,2013-05-07,2013-05-12,9.0,1,9.0
SO57240,103,239,2013-04-30,2013-05-07,2013-05-12,5.0,1,5.0
SO57240,183,239,2013-04-30,2013-05-07,2013-05-12,9.0,1,9.0
SO57241,178,3977,2013-04-30,2013-05-07,2013-05-12,2384.0,1,2384.0
SO57241,110,3977,2013-04-30,2013-05-07,2013-05-12,35.0,1,35.0
SO57242,139,1308,2013-05-01,2013-05-08,2013-05-13,2295.0,1,2295.0
SO57242,101,1308,2013-05-01,2013-05-08,2013-05-13,10.0,1,10.0
SO57242,103,1308,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57242,109,1308,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57243,142,1302,2013-05-01,2013-05-08,2013-05-13,2320.0,1,2320.0
SO57243,112,1302,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57244,102,506,2013-05-01,2013-05-08,2013-05-13,9.0,1,9.0
SO57244,103,506,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57244,183,506,2013-05-01,2013-05-08,2013-05-13,9.0,1,9.0
SO57245,114,4641,2013-05-01,2013-05-08,2013-05-13,30.0,1,30.0
SO57245,112,4641,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57246,114,4435,2013-05-01,2013-05-08,2013-05-13,30.0,1,30.0
SO57247,103,13471,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57247,110,13471,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57248,103,11949,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57248,110,11949,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57249,189,2964,2013-05-01,2013-05-08,2013-05-13,50.0,1,50.0
SO57249,185,2964,2013-05-01,2013-05-08,2013-05-13,24.0,1,24.0
SO57250,111,6480,2013-05-01,2013-05-08,2013-05-13,55.0,1,55.0
SO57250,106,6480,2013-05-01,2013-05-08,2013-05-13,8.0,1,8.0
SO57251,157,1633,2013-05-01,2013-05-08,2013-05-13,2443.0,1,2443.0
SO57251,118,1633,2013-05-01,2013-05-08,2013-05-13,33.0,1,33.0
SO57252,134,7005,2013-05-01,2013-05-08,2013-05-13,769.0,1,769.0
SO57252,188,7005,2013-05-01,2013-05-08,2013-05-13,50.0,1,50.0
SO57253,110,224,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57254,112,505,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57255,121,164,2013-05-01,2013-05-08,2013-05-13,4.0,1,4.0
SO57256,121,18110,2013-05-01,2013-05-08,2013-05-13,4.0,1,4.0
SO57256,112,18110,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57257,117,16215,2013-05-01,2013-05-08,2013-05-13,25.0,1,25.0
SO57257,121,16215,2013-05-01,2013-05-08,2013-05-13,4.0,1,4.0
SO57257,105,16215,2013-05-01,2013-05-08,2013-05-13,159.0,1,159.0
SO57258,122,216,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57259,113,14339,2013-05-01,2013-05-08,2013-05-13,25.0,1,25.0
SO57259,112,14339,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57260,120,186,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57260,113,186,2013-05-01,2013-05-08,2013-05-13,25.0,1,25.0
SO57261,113,14843,2013-05-01,2013-05-08,2013-05-13,25.0,1,25.0
SO57261,112,14843,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57262,114,12283,2013-05-01,2013-05-08,2013-05-13,30.0,1,30.0
SO57262,120,12283,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57262,112,12283,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57263,114,11757,2013-05-01,2013-05-08,2013-05-13,30.0,1,30.0
SO57263,120,11757,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57263,108,11757,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57264,118,13531,2013-05-01,2013-05-08,2013-05-13,33.0,1,33.0
SO57264,121,13531,2013-05-01,2013-05-08,2013-05-13,4.0,1,4.0
SO57265,120,12589,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57265,114,12589,2013-05-01,2013-05-08,2013-05-13,30.0,1,30.0
SO57265,112,12589,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57266,101,9510,2013-05-01,2013-05-08,2013-05-13,10.0,1,10.0
SO57267,101,9488,2013-05-01,2013-05-08,2013-05-13,10.0,1,10.0
SO57268,196,9307,2013-05-01,2013-05-08,2013-05-13,70.0,1,70.0
SO57269,103,7511,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57270,197,8544,2013-05-01,2013-05-08,2013-05-13,70.0,1,70.0
SO57270,200,8544,2013-05-01,2013-05-08,2013-05-13,64.0,1,64.0
SO57271,120,12049,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57271,107,12049,2013-05-01,2013-05-08,2013-05-13,22.0,1,22.0
SO57271,186,12049,2013-05-01,2013-05-08,2013-05-13,24.0,1,24.0
SO57272,103,6163,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57272,109,6163,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57273,120,4401,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57274,196,2550,2013-05-01,2013-05-08,2013-05-13,70.0,1,70.0
SO57274,186,2550,2013-05-01,2013-05-08,2013-05-13,24.0,1,24.0
SO57275,120,5465,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57276,121,7007,2013-05-01,2013-05-08,2013-05-13,4.0,1,4.0
SO57276,109,7007,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57277,116,15875,2013-05-01,2013-05-08,2013-05-13,21.0,1,21.0
SO57277,112,15875,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57278,103,11832,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57278,110,11832,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57279,122,5059,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57279,112,5059,2013-05-01,2013-05-08,2013-05-13,2.0,1,2.0
SO57280,122,5252,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57281,115,79,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57282,115,1150,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57282,120,1150,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57282,109,1150,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57283,101,2600,2013-05-01,2013-05-08,2013-05-13,10.0,1,10.0
SO57283,103,2600,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57284,102,353,2013-05-01,2013-05-08,2013-05-13,9.0,1,9.0
SO57284,103,353,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57285,123,8162,2013-05-01,2013-05-08,2013-05-13,540.0,1,540.0
SO57285,107,8162,2013-05-01,2013-05-08,2013-05-13,22.0,1,22.0
SO57285,101,8162,2013-05-01,2013-05-08,2013-05-13,10.0,1,10.0
SO57285,103,8162,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57285,106,8162,2013-05-01,2013-05-08,2013-05-13,8.0,1,8.0
SO57286,136,3344,2013-05-01,2013-05-08,2013-05-13,769.0,1,769.0
SO57286,196,3344,2013-05-01,2013-05-08,2013-05-13,70.0,1,70.0
SO57287,142,2238,2013-05-01,2013-05-08,2013-05-13,2320.0,1,2320.0
SO57287,101,2238,2013-05-01,2013-05-08,2013-05-13,10.0,1,10.0
SO57287,103,2238,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57288,138,2278,2013-05-01,2013-05-08,2013-05-13,2295.0,1,2295.0
SO57288,107,2278,2013-05-01,2013-05-08,2013-05-13,22.0,1,22.0
SO57289,141,2378,2013-05-01,2013-05-08,2013-05-13,2320.0,1,2320.0
SO57290,138,2461,2013-05-01,2013-05-08,2013-05-13,2295.0,1,2295.0
SO57291,163,1392,2013-05-01,2013-05-08,2013-05-13,742.0,1,742.0
SO57291,109,1392,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57292,133,3307,2013-05-01,2013-05-08,2013-05-13,769.0,1,769.0
SO57292,114,3307,2013-05-01,2013-05-08,2013-05-13,30.0,1,30.0
SO57292,120,3307,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57292,109,3307,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57293,180,5,2013-05-01,2013-05-08,2013-05-13,2384.0,1,2384.0
SO57293,108,5,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57294,140,30,2013-05-01,2013-05-08,2013-05-13,2320.0,1,2320.0
SO57294,109,30,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57294,192,30,2013-05-01,2013-05-08,2013-05-13,54.0,1,54.0
SO57295,140,1689,2013-05-01,2013-05-08,2013-05-13,2320.0,1,2320.0
SO57295,107,1689,2013-05-01,2013-05-08,2013-05-13,22.0,1,22.0
SO57295,110,1689,2013-05-01,2013-05-08,2013-05-13,35.0,1,35.0
SO57296,177,14060,2013-05-01,2013-05-08,2013-05-13,2384.0,1,2384.0
SO57296,194,14060,2013-05-01,2013-05-08,2013-05-13,54.0,1,54.0
SO57296,184,14060,2013-05-01,2013-05-08,2013-05-13,24.0,1,24.0
SO57297,149,12778,2013-05-01,2013-05-08,2013-05-13,1120.0,1,1120.0
SO57297,188,12778,2013-05-01,2013-05-08,2013-05-13,50.0,1,50.0
SO57297,199,12778,2013-05-01,2013-05-08,2013-05-13,9.0,1,9.0
SO57298,143,11588,2013-05-01,2013-05-08,2013-05-13,540.0,1,540.0
SO57298,102,11588,2013-05-01,2013-05-08,2013-05-13,9.0,1,9.0
SO57299,182,1649,2013-05-01,2013-05-08,2013-05-13,2384.0,1,2384.0
SO57299,119,1649,2013-05-01,2013-05-08,2013-05-13,29.0,1,29.0
SO57299,184,1649,2013-05-01,2013-05-08,2013-05-13,24.0,1,24.0
SO57299,122,1649,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57300,182,4927,2013-05-01,2013-05-08,2013-05-13,2384.0,1,2384.0
SO57300,119,4927,2013-05-01,2013-05-08,2013-05-13,29.0,1,29.0
SO57300,122,4927,2013-05-01,2013-05-08,2013-05-13,5.0,1,5.0
SO57300,183,4927,2013-05-01,2013-05-08,2013-05-13,9.0,1,9.0
SO57301,149,13915,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57301,121,13915,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57301,117,13915,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57302,147,13917,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57302,103,13917,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57302,102,13917,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57302,108,13917,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57303,148,13920,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57303,117,13920,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57303,121,13920,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57303,183,13920,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57303,194,13920,2013-05-02,2013-05-09,2013-05-14,54.0,1,54.0
SO57304,148,13921,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57304,109,13921,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57305,147,13363,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57305,117,13363,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57305,121,13363,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57305,106,13363,2013-05-02,2013-05-09,2013-05-14,8.0,1,8.0
SO57306,151,13366,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57306,121,13366,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57306,117,13366,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57307,139,1227,2013-05-02,2013-05-09,2013-05-14,2295.0,1,2295.0
SO57307,101,1227,2013-05-02,2013-05-09,2013-05-14,10.0,1,10.0
SO57307,183,1227,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57307,103,1227,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57308,106,531,2013-05-02,2013-05-09,2013-05-14,8.0,1,8.0
SO57309,113,3069,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57309,112,3069,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57310,120,4829,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57310,114,4829,2013-05-02,2013-05-09,2013-05-14,30.0,1,30.0
SO57310,103,4829,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57310,101,4829,2013-05-02,2013-05-09,2013-05-14,10.0,1,10.0
SO57311,121,14032,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57311,116,14032,2013-05-02,2013-05-09,2013-05-14,21.0,1,21.0
SO57312,196,15159,2013-05-02,2013-05-09,2013-05-14,70.0,1,70.0
SO57312,185,15159,2013-05-02,2013-05-09,2013-05-14,24.0,1,24.0
SO57313,197,2156,2013-05-02,2013-05-09,2013-05-14,70.0,1,70.0
SO57313,200,2156,2013-05-02,2013-05-09,2013-05-14,64.0,1,64.0
SO57314,157,5412,2013-05-02,2013-05-09,2013-05-14,2443.0,1,2443.0
SO57314,108,5412,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57315,158,12926,2013-05-02,2013-05-09,2013-05-14,2443.0,1,2443.0
SO57315,103,12926,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57315,102,12926,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57316,191,726,2013-05-02,2013-05-09,2013-05-14,54.0,1,54.0
SO57317,183,1093,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57318,188,520,2013-05-02,2013-05-09,2013-05-14,50.0,1,50.0
SO57319,121,201,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57319,116,201,2013-05-02,2013-05-09,2013-05-14,21.0,1,21.0
SO57319,108,201,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57320,122,16195,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57320,119,16195,2013-05-02,2013-05-09,2013-05-14,29.0,1,29.0
SO57320,108,16195,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57320,198,16195,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57321,119,16073,2013-05-02,2013-05-09,2013-05-14,29.0,1,29.0
SO57321,112,16073,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57322,119,15698,2013-05-02,2013-05-09,2013-05-14,29.0,1,29.0
SO57323,118,332,2013-05-02,2013-05-09,2013-05-14,33.0,1,33.0
SO57323,112,332,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57324,113,620,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57324,120,620,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57324,108,620,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57325,114,11736,2013-05-02,2013-05-09,2013-05-14,30.0,1,30.0
SO57325,120,11736,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57326,114,12513,2013-05-02,2013-05-09,2013-05-14,30.0,1,30.0
SO57327,118,13630,2013-05-02,2013-05-09,2013-05-14,33.0,1,33.0
SO57327,121,13630,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57327,200,13630,2013-05-02,2013-05-09,2013-05-14,64.0,1,64.0
SO57328,103,10777,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57328,101,10777,2013-05-02,2013-05-09,2013-05-14,10.0,1,10.0
SO57328,183,10777,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57329,197,8733,2013-05-02,2013-05-09,2013-05-14,70.0,1,70.0
SO57329,199,8733,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57330,201,8245,2013-05-02,2013-05-09,2013-05-14,64.0,1,64.0
SO57330,197,8245,2013-05-02,2013-05-09,2013-05-14,70.0,1,70.0
SO57331,103,6456,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57331,112,6456,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57332,103,6696,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57332,111,6696,2013-05-02,2013-05-09,2013-05-14,55.0,1,55.0
SO57332,106,6696,2013-05-02,2013-05-09,2013-05-14,8.0,1,8.0
SO57333,183,14189,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57333,103,14189,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57334,120,5249,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57334,109,5249,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57335,107,8400,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57335,110,8400,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57335,186,8400,2013-05-02,2013-05-09,2013-05-14,24.0,1,24.0
SO57336,107,7979,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57336,185,7979,2013-05-02,2013-05-09,2013-05-14,24.0,1,24.0
SO57336,110,7979,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57337,195,17552,2013-05-02,2013-05-09,2013-05-14,70.0,1,70.0
SO57338,114,10819,2013-05-02,2013-05-09,2013-05-14,30.0,1,30.0
SO57338,112,10819,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57338,105,10819,2013-05-02,2013-05-09,2013-05-14,159.0,1,159.0
SO57339,115,285,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57339,112,285,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57339,106,285,2013-05-02,2013-05-09,2013-05-14,8.0,1,8.0
SO57340,115,198,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57340,120,198,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57340,112,198,2013-05-02,2013-05-09,2013-05-14,2.0,1,2.0
SO57341,120,1096,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57341,115,1096,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57341,106,1096,2013-05-02,2013-05-09,2013-05-14,8.0,1,8.0
SO57342,120,3662,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57342,115,3662,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57342,108,3662,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57343,120,509,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57343,115,509,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57343,108,509,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57344,115,1048,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57345,107,2075,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57345,109,2075,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57346,110,1307,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57347,107,2345,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57347,183,2345,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57347,189,2345,2013-05-02,2013-05-09,2013-05-14,50.0,1,50.0
SO57348,128,8142,2013-05-02,2013-05-09,2013-05-14,565.0,1,565.0
SO57348,101,8142,2013-05-02,2013-05-09,2013-05-14,10.0,1,10.0
SO57348,103,8142,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57349,153,6044,2013-05-02,2013-05-09,2013-05-14,1701.0,1,1701.0
SO57349,109,6044,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57349,186,6044,2013-05-02,2013-05-09,2013-05-14,24.0,1,24.0
SO57350,153,5785,2013-05-02,2013-05-09,2013-05-14,1701.0,1,1701.0
SO57350,109,5785,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57351,154,6021,2013-05-02,2013-05-09,2013-05-14,1701.0,1,1701.0
SO57351,102,6021,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57351,103,6021,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57352,136,3388,2013-05-02,2013-05-09,2013-05-14,769.0,1,769.0
SO57352,195,3388,2013-05-02,2013-05-09,2013-05-14,70.0,1,70.0
SO57352,183,3388,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57352,189,3388,2013-05-02,2013-05-09,2013-05-14,50.0,1,50.0
SO57353,140,2300,2013-05-02,2013-05-09,2013-05-14,2320.0,1,2320.0
SO57353,115,2300,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57353,120,2300,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57353,107,2300,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57353,101,2300,2013-05-02,2013-05-09,2013-05-14,10.0,1,10.0
SO57354,137,2418,2013-05-02,2013-05-09,2013-05-14,2295.0,1,2295.0
SO57354,120,2418,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57354,115,2418,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57354,110,2418,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57355,137,2347,2013-05-02,2013-05-09,2013-05-14,2295.0,1,2295.0
SO57355,107,2347,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57356,137,2379,2013-05-02,2013-05-09,2013-05-14,2295.0,1,2295.0
SO57356,107,2379,2013-05-02,2013-05-09,2013-05-14,22.0,1,22.0
SO57356,103,2379,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57356,101,2379,2013-05-02,2013-05-09,2013-05-14,10.0,1,10.0
SO57356,183,2379,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57357,145,11176,2013-05-02,2013-05-09,2013-05-14,540.0,1,540.0
SO57357,110,11176,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57358,144,10381,2013-05-02,2013-05-09,2013-05-14,540.0,1,540.0
SO57358,103,10381,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57358,102,10381,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57359,145,10390,2013-05-02,2013-05-09,2013-05-14,540.0,1,540.0
SO57359,102,10390,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57359,103,10390,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57359,109,10390,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57360,181,18320,2013-05-02,2013-05-09,2013-05-14,2384.0,1,2384.0
SO57360,193,18320,2013-05-02,2013-05-09,2013-05-14,54.0,1,54.0
SO57360,183,18320,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57361,180,6,2013-05-02,2013-05-09,2013-05-14,2384.0,1,2384.0
SO57362,158,8792,2013-05-02,2013-05-09,2013-05-14,2443.0,1,2443.0
SO57362,121,8792,2013-05-02,2013-05-09,2013-05-14,4.0,1,4.0
SO57362,118,8792,2013-05-02,2013-05-09,2013-05-14,33.0,1,33.0
SO57363,168,15500,2013-05-02,2013-05-09,2013-05-14,742.0,1,742.0
SO57363,109,15500,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57364,175,14051,2013-05-02,2013-05-09,2013-05-14,2384.0,1,2384.0
SO57364,110,14051,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57365,145,11899,2013-05-02,2013-05-09,2013-05-14,540.0,1,540.0
SO57366,145,10583,2013-05-02,2013-05-09,2013-05-14,540.0,1,540.0
SO57366,102,10583,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57366,103,10583,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57366,108,10583,2013-05-02,2013-05-09,2013-05-14,35.0,1,35.0
SO57367,150,7842,2013-05-02,2013-05-09,2013-05-14,1120.0,1,1120.0
SO57367,117,7842,2013-05-02,2013-05-09,2013-05-14,25.0,1,25.0
SO57368,171,3211,2013-05-02,2013-05-09,2013-05-14,1215.0,1,1215.0
SO57369,169,3287,2013-05-02,2013-05-09,2013-05-14,742.0,1,742.0
SO57369,103,3287,2013-05-02,2013-05-09,2013-05-14,5.0,1,5.0
SO57369,102,3287,2013-05-02,2013-05-09,2013-05-14,9.0,1,9.0
SO57369,192,3287,2013-05-02,2013-05-09,2013-05-14,54.0,1,54.0
SO57370,188,213,2013-05-03,2013-05-10,2013-05-15,50.0,1,50.0
SO57371,113,1248,2013-05-03,2013-05-10,2013-05-15,25.0,1,25.0
SO57371,112,1248,2013-05-03,2013-05-10,2013-05-15,2.0,1,2.0
SO57372,117,4830,2013-05-03,2013-05-10,2013-05-15,25.0,1,25.0
SO57373,121,4138,2013-05-03,2013-05-10,2013-05-15,4.0,1,4.0
SO57373,117,4138,2013-05-03,2013-05-10,2013-05-15,25.0,1,25.0
SO57373,109,4138,2013-05-03,2013-05-10,2013-05-15,35.0,1,35.0
SO57374,114,6291,2013-05-03,2013-05-10,2013-05-15,30.0,1,30.0
SO57375,120,9234,2013-05-03,2013-05-10,2013-05-15,5.0,1,5.0
SO57375,114,9234,2013-05-03,2013-05-10,2013-05-15,30.0,1,30.0
SO57375,110,9234,2013-05-03,2013-05-10,2013-05-15,35.0,1,35.0
SO57376,103,9278,2013-05-03,2013-05-10,2013-05-15,5.0,1,5.0
SO57377,120,11210,2013-05-03,2013-05-10,2013-05-15,5.0,1,5.0
SO57377,115,11210,2013-05-03,2013-05-10,2013-05-15,35.0,1,35.0
SO57377,109,11210,2013-05-03,2013-05-10,2013-05-15,35.0,1,35.0
SO57378,120,11213,2013-05-03,2013-05-10,2013-05-15,5.0,1,5.0
SO57378,115,11213,2013-05-03,2013-05-10,2013-05-15,35.0,1,35.0
SO57379,102,9219,2013-05-03,2013-05-10,2013-05-15,9.0,1,9.0
SO57379,103,9219,2013-05-03,2013-05-10,2013-05-15,5.0,1,5.0
SO57379,111,9219,2013-05-03,2013-05-10,2013-05-15,55.0,1,55.0
SO57379,106,9219,2013-05-03,2013-05-10,2013-05-15,8.0,1,8.0
SO57380,112,213,2013-05-03,2013-05-10,2013-05-15,2.0,1,2.0
SO57381,183,17616,2013-05-03,2013-05-10,2013-05-15,9.0,1,9.0
SO57382,104,2100,2013-05-03,2013-05-10,2013-05-15,120.0,1,120.0
